datetime,id,name,geo_id,geo_name,value
2024-01-01 02:00:00.000000 UTC,474,Nuclear,42,Tarragona,3032.8
2024-01-01 02:00:00.000000 UTC,474,Nuclear,60,Guadalajara,1003.4
2024-01-01 02:00:00.000000 UTC,541,Previsión eólica,8741,Península,5391.0
2024-01-01 02:00:00.000000 UTC,542,Solar fotovoltaica,8741,Península,0.0
2024-01-01 02:00:00.000000 UTC,600,Mercado SPOT,3,España,43.5
2024-01-01 02:15:00.000000 UTC,71,Hidráulica UGH,8741,Península,469.4
2024-01-01 02:15:00.000000 UTC,460,Previsión diaria,8741,Península,18802.0
2024-01-01 02:15:00.000000 UTC,541,Previsión eólica,8741,Península,5354.0
2024-01-01 02:15:00.000000 UTC,542,Solar fotovoltaica,8741,Península,0.0
2024-01-01 02:30:00.000000 UTC,71,Hidráulica UGH,8741,Península,469.4
2024-01-01 02:30:00.000000 UTC,460,Previsión diaria,8741,Península,18721.0
2024-01-01 02:30:00.000000 UTC,541,Previsión eólica,8741,Península,5325.0
2024-01-01 02:30:00.000000 UTC,542,Solar fotovoltaica,8741,Península,0.0
2024-01-01 02:45:00.000000 UTC,71,Hidráulica UGH,8741,Península,469.4
2024-01-01 02:45:00.000000 UTC,460,Previsión diaria,8741,Península,18660.0
2024-01-01 02:45:00.000000 UTC,541,Previsión eólica,8741,Península,5305.0
2024-01-01 02:45:00.000000 UTC,542,Solar fotovoltaica,8741,Península,0.0
2024-01-01 03:00:00.000000 UTC,71,Hidráulica UGH,8741,Península,418.9
2024-01-01 03:00:00.000000 UTC,460,Previsión diaria,8741,Península,18283.0
2024-01-01 03:00:00.000000 UTC,474,Nuclear,35,Valencia,1063.9
2024-01-01 03:00:00.000000 UTC,474,Nuclear,37,Cáceres,2017.1
2024-01-01 03:00:00.000000 UTC,474,Nuclear,42,Tarragona,3032.8
2024-01-01 03:00:00.000000 UTC,474,Nuclear,60,Guadalajara,1003.4
2024-01-01 03:00:00.000000 UTC,541,Previsión eólica,8741,Península,5160.0
2024-01-01 03:00:00.000000 UTC,542,Solar fotovoltaica,8741,Península,0.0
2024-01-01 03:00:00.000000 UTC,600,Mercado SPOT,3,España,42.5
2024-01-01 03:15:00.000000 UTC,71,Hidráulica UGH,8741,Península,418.75
2024-01-01 03:15:00.000000 UTC,460,Previsión diaria,8741,Península,18172.0
2024-01-01 03:15:00.000000 UTC,541,Previsión eólica,8741,Península,5154.0
2024-01-01 03:15:00.000000 UTC,542,Solar fotovoltaica,8741,Península,0.0
2024-01-01 03:30:00.000000 UTC,71,Hidráulica UGH,8741,Península,418.75
2024-01-01 03:30:00.000000 UTC,460,Previsión diaria,8741,Península,18096.0
2024-01-01 03:30:00.000000 UTC,541,Previsión eólica,8741,Península,5153.0
2024-01-01 03:30:00.000000 UTC,542,Solar fotovoltaica,8741,Península,0.0
2024-01-01 03:45:00.000000 UTC,71,Hidráulica UGH,8741,Península,418.75
2024-01-01 03:45:00.000000 UTC,460,Previsión diaria,8741,Península,18051.0
2024-01-01 03:45:00.000000 UTC,541,Previsión eólica,8741,Península,5158.0
2024-01-01 03:45:00.000000 UTC,542,Solar fotovoltaica,8741,Península,0.0
2024-01-01 04:00:00.000000 UTC,71,Hidráulica UGH,8741,Península,406.175
2024-01-01 04:00:00.000000 UTC,460,Previsión diaria,8741,Península,17934.0
2024-01-01 04:00:00.000000 UTC,474,Nuclear,35,Valencia,1063.9
2024-01-01 04:00:00.000000 UTC,474,Nuclear,37,Cáceres,2017.1
2024-01-01 04:00:00.000000 UTC,474,Nuclear,42,Tarragona,3032.8
2024-01-01 04:00:00.000000 UTC,474,Nuclear,60,Guadalajara,1003.4
2024-01-01 04:00:00.000000 UTC,541,Previsión eólica,8741,Península,5181.0
2024-01-01 04:00:00.000000 UTC,542,Solar fotovoltaica,8741,Península,0.0
2024-01-01 04:00:00.000000 UTC,600,Mercado SPOT,3,España,42.09
2024-01-01 04:15:00.000000 UTC,71,Hidráulica UGH,8741,Península,400.425
2024-01-01 04:15:00.000000 UTC,460,Previsión diaria,8741,Península,17958.0
2024-01-01 04:15:00.000000 UTC,541,Previsión eólica,8741,Península,5178.0
2024-01-01 04:15:00.000000 UTC,542,Solar fotovoltaica,8741,Península,0.0
2024-01-01 04:30:00.000000 UTC,71,Hidráulica UGH,8741,Península,400.425
2024-01-01 04:30:00.000000 UTC,460,Previsión diaria,8741,Península,18013.0
2024-01-01 04:30:00.000000 UTC,541,Previsión eólica,8741,Península,5183.0
2024-01-01 04:30:00.000000 UTC,542,Solar fotovoltaica,8741,Península,0.0
2024-01-01 04:45:00.000000 UTC,71,Hidráulica UGH,8741,Península,400.425
2024-01-01 04:45:00.000000 UTC,460,Previsión diaria,8741,Península,18095.0
2024-01-01 04:45:00.000000 UTC,541,Previsión eólica,8741,Península,5198.0
2024-01-01 04:45:00.000000 UTC,542,Solar fotovoltaica,8741,Península,0.0
2024-01-01 05:00:00.000000 UTC,71,Hidráulica UGH,8741,Península,395.1
2024-01-01 05:00:00.000000 UTC,460,Previsión diaria,8741,Península,18131.0
2024-01-01 05:00:00.000000 UTC,474,Nuclear,35,Valencia,1063.9
2024-01-01 05:00:00.000000 UTC,474,Nuclear,37,Cáceres,2017.1
2024-01-01 05:00:00.000000 UTC,474,Nuclear,42,Tarragona,3032.8
2024-01-01 05:00:00.000000 UTC,474,Nuclear,60,Guadalajara,1003.4
2024-01-01 05:00:00.000000 UTC,541,Previsión eólica,8741,Península,5175.0
2024-01-01 05:00:00.000000 UTC,542,Solar fotovoltaica,8741,Península,0.0
2024-01-01 05:00:00.000000 UTC,600,Mercado SPOT,3,España,42.5
2024-01-01 05:15:00.000000 UTC,71,Hidráulica UGH,8741,Península,399.45
2024-01-01 05:15:00.000000 UTC,460,Previsión diaria,8741,Península,18281.0
2024-01-01 05:15:00.000000 UTC,541,Previsión eólica,8741,Península,5207.0
2024-01-01 05:15:00.000000 UTC,542,Solar fotovoltaica,8741,Península,0.0
2024-01-01 05:30:00.000000 UTC,71,Hidráulica UGH,8741,Península,399.45
2024-01-01 05:30:00.000000 UTC,460,Previsión diaria,8741,Península,18440.0
2024-01-01 05:30:00.000000 UTC,541,Previsión eólica,8741,Península,5247.0
2024-01-01 05:30:00.000000 UTC,542,Solar fotovoltaica,8741,Península,0.0
2024-01-01 05:45:00.000000 UTC,71,Hidráulica UGH,8741,Península,403.95
2024-01-01 05:45:00.000000 UTC,460,Previsión diaria,8741,Península,18587.0
2024-01-01 05:45:00.000000 UTC,541,Previsión eólica,8741,Península,5295.0
2024-01-01 05:45:00.000000 UTC,542,Solar fotovoltaica,8741,Península,0.0
2024-01-01 06:00:00.000000 UTC,71,Hidráulica UGH,8741,Península,402.7
2024-01-01 06:00:00.000000 UTC,460,Previsión diaria,8741,Península,18703.0
2024-01-01 06:00:00.000000 UTC,474,Nuclear,35,Valencia,1063.9
2024-01-01 06:00:00.000000 UTC,474,Nuclear,37,Cáceres,2017.1
2024-01-01 06:00:00.000000 UTC,474,Nuclear,42,Tarragona,3032.8
2024-01-01 06:00:00.000000 UTC,474,Nuclear,60,Guadalajara,1003.4
2024-01-01 06:00:00.000000 UTC,541,Previsión eólica,8741,Península,5377.0
2024-01-01 06:00:00.000000 UTC,542,Solar fotovoltaica,8741,Península,0.0
2024-01-01 06:00:00.000000 UTC,600,Mercado SPOT,3,España,42.59
2024-01-01 06:15:00.000000 UTC,71,Hidráulica UGH,8741,Península,402.7
2024-01-01 06:15:00.000000 UTC,460,Previsión diaria,8741,Península,18710.0
2024-01-01 06:15:00.000000 UTC,541,Previsión eólica,8741,Península,5436.0
2024-01-01 06:15:00.000000 UTC,542,Solar fotovoltaica,8741,Península,0.0
2024-01-01 06:30:00.000000 UTC,71,Hidráulica UGH,8741,Península,406.95
2024-01-01 06:30:00.000000 UTC,460,Previsión diaria,8741,Península,18683.0
2024-01-01 06:30:00.000000 UTC,541,Previsión eólica,8741,Península,5496.0
2024-01-01 06:30:00.000000 UTC,542,Solar fotovoltaica,8741,Península,0.0
2024-01-01 06:45:00.000000 UTC,71,Hidráulica UGH,8741,Península,406.95
2024-01-01 06:45:00.000000 UTC,460,Previsión diaria,8741,Península,18648.0
2024-01-01 06:45:00.000000 UTC,541,Previsión eólica,8741,Península,5557.0
2024-01-01 06:45:00.000000 UTC,542,Solar fotovoltaica,8741,Península,0.0
2024-01-01 07:00:00.000000 UTC,71,Hidráulica UGH,8741,Península,410.775
2024-01-01 07:00:00.000000 UTC,460,Previsión diaria,8741,Península,18562.0
2024-01-01 07:00:00.000000 UTC,474,Nuclear,35,Valencia,1063.9
2024-01-01 07:00:00.000000 UTC,474,Nuclear,37,Cáceres,2017.1
2024-01-01 07:00:00.000000 UTC,474,Nuclear,42,Tarragona,3032.8
2024-01-01 07:00:00.000000 UTC,474,Nuclear,60,Guadalajara,1003.4
2024-01-01 07:00:00.000000 UTC,541,Previsión eólica,8741,Península,5530.0
2024-01-01 07:00:00.000000 UTC,542,Solar fotovoltaica,8741,Península,0.0
2024-01-01 07:00:00.000000 UTC,600,Mercado SPOT,3,España,43.37
2024-01-01 07:15:00.000000 UTC,71,Hidráulica UGH,8741,Península,410.775
2024-01-01 07:15:00.000000 UTC,460,Previsión diaria,8741,Península,18619.0
2024-01-01 07:15:00.000000 UTC,541,Previsión eólica,8741,Península,5580.0
2024-01-01 07:15:00.000000 UTC,542,Solar fotovoltaica,8741,Península,23.6
2024-01-01 07:30:00.000000 UTC,71,Hidráulica UGH,8741,Península,410.775
2024-01-01 07:30:00.000000 UTC,460,Previsión diaria,8741,Península,18699.0
2024-01-01 07:30:00.000000 UTC,541,Previsión eólica,8741,Península,5625.0
2024-01-01 07:30:00.000000 UTC,542,Solar fotovoltaica,8741,Península,97.1
2024-01-01 07:45:00.000000 UTC,71,Hidráulica UGH,8741,Península,406.375
2024-01-01 07:45:00.000000 UTC,460,Previsión diaria,8741,Península,18798.0
2024-01-01 07:45:00.000000 UTC,541,Previsión eólica,8741,Península,5664.0
2024-01-01 07:45:00.000000 UTC,542,Solar fotovoltaica,8741,Península,205.6
2024-01-01 08:00:00.000000 UTC,71,Hidráulica UGH,8741,Península,407.125
2024-01-01 08:00:00.000000 UTC,460,Previsión diaria,8741,Península,18602.0
2024-01-01 08:00:00.000000 UTC,474,Nuclear,35,Valencia,1063.9
2024-01-01 08:00:00.000000 UTC,474,Nuclear,37,Cáceres,2017.1
2024-01-01 08:00:00.000000 UTC,474,Nuclear,42,Tarragona,3032.8
2024-01-01 08:00:00.000000 UTC,474,Nuclear,60,Guadalajara,1003.4
2024-01-01 08:00:00.000000 UTC,541,Previsión eólica,8741,Península,5773.0
2024-01-01 08:00:00.000000 UTC,542,Solar fotovoltaica,8741,Península,916.3
2024-01-01 08:00:00.000000 UTC,600,Mercado SPOT,3,España,42.29
